Dataset,Sample_ID,Dataset_type,Date,Latitude,Longitude,Depth,Filter_fraction,SAR11,Growth_measure,Copiotrophs,Phototrophs,Estimate,Temperature,Phosphate,Nitrate,Ammonium,Chlorophyll,DOC,DIC,POC,Nitrite,Nitrate_Nitrite,Salinity,Oxygen,pH,Nitrogen_dioxide,Silicate,Day_lenght,Insolation,Chlorophyll_bis,SAR11_RA,CN1_RA
SPT,34514_SPT,space,NA,-57.00865,-170.0007,235.3,NF,yes,WMGR,yes,no,0.126507882,3.266,1.88,,0.613,0.06,,,,0.01,27.71,34.058,285.2,,,17.93,,,,0.418210982,0.536736542
SPT,36979_SPT,space,NA,-57.0067,-169.999167,466.4,NF,yes,WMGR,yes,no,0.384076712,3.319,2.18,,,,,,,0.01,32.04,34.258,219.8,,,37.02,,,,0.463469567,0.507212596
SPT,36978_SPT,space,NA,-57.0067,-169.999167,1066.3,NF,yes,WMGR,yes,no,0.134966439,2.482,2.32,,,,,,,0,33.79,34.585,175.9,,,73.32,,,,0.458650209,0.535392444
SPT,36977_SPT,space,NA,-57.0067,-169.999167,1935.5,NF,yes,WMGR,yes,no,0.184738164,1.918,2.13,,,,,,,0,31.13,34.736,190.8,,,90.08,,,,0.467456507,0.571465238
SPT,36976_SPT,space,NA,-57.0067,-169.999167,5098.4,NF,yes,WMGR,yes,no,0.5175177,0.977,2.22,,,,,,,0,32.27,34.703,210.8,,,122.75,,,,0.283524972,0.41139826
SPT,34384_SPT,space,NA,-56.49352,-170.00777,11.5,NF,yes,WMGR,yes,no,0.102787853,3.956,1.67,,0.468,0.24,,,,0.23,23.84,33.923,312.8,,,6.94,,,,0.757120005,0.771995864
SPT,36987_SPT,space,NA,-56.495217,-170.013367,50.3,NF,yes,WMGR,yes,no,0.093071647,3.961,1.67,,,0.41,,,,0.23,23.8,33.923,312.9,,,6.95,,,,0.782447776,0.796469663
SPT,36986_SPT,space,NA,-56.495217,-170.013367,101.1,NF,yes,WMGR,yes,no,0.097734511,3.954,1.67,,,0.3,,,,0.23,23.82,33.924,312.3,,,6.96,,,,0.764674851,0.780481428
SPT,34515_SPT,space,NA,-56.49352,-170.00777,199.8,NF,yes,WMGR,yes,no,0.101674777,3.605,1.81,,,0.16,,,,0.02,26.42,34.033,292.7,,,13.84,,,,0.482494189,0.567309683
SPT,36985_SPT,space,NA,-56.495217,-170.013367,501,NF,yes,WMGR,yes,no,0.314569358,3.259,2.2,,,,,,,0.01,32.22,34.267,217.4,,,38.23,,,,0.000223018,0.000223018
SPT,36984_SPT,space,NA,-56.495217,-170.013367,999.4,NF,yes,WMGR,yes,no,0.204229525,2.531,2.34,,,,,,,0,33.99,34.56,175.6,,,70.54,,,,0.326645012,0.387256416
SPT,36983_SPT,space,NA,-56.495217,-170.013367,1999.7,NF,yes,WMGR,yes,no,0.204911704,1.858,2.14,,,,,,,0,31.08,34.737,191.7,,,89.98,,,,0.404297549,0.506389262
SPT,36982_SPT,space,NA,-56.495217,-170.013367,5094,NF,yes,WMGR,yes,no,0.466496868,0.976,2.23,,,,,,,0,32.18,34.703,210.8,,,122.8,,,,0.195358811,0.373860875
SPT,34385_SPT,space,NA,-55.98627,-170.0181,7,NF,yes,WMGR,yes,no,0.151539091,4.042,1.67,,0.6,0.35,,,,0.24,23.52,33.911,313.2,,,6.36,,,,0.748183487,0.759149535
SPT,36993_SPT,space,NA,-56.000533,-170.004417,35,NF,yes,WMGR,yes,no,0.109222763,4.036,1.68,,,0.5,,,,0.24,23.54,33.916,312.9,,,6.38,,,,0.738801362,0.754141084
SPT,36992_SPT,space,NA,-56.000533,-170.004417,85.1,NF,yes,WMGR,yes,no,0.105751824,3.971,1.69,,,0.52,,,,0.23,23.74,33.919,312.5,,,6.84,,,,0.767738596,0.778798456
SPT,34516_SPT,space,NA,-55.98627,-170.0181,164.4,NF,yes,WMGR,yes,no,0.115475057,3.874,1.71,,0.927,0.12,,,,0.22,24.05,33.927,312.6,,,7.6,,,,0.716224985,0.732826485
SPT,36991_SPT,space,NA,-56.000533,-170.004417,535.2,NF,yes,WMGR,yes,no,0.287786316,3.072,2.25,,,,,,,0,32.53,34.269,216.8,,,40.61,,,,0.465951505,0.514986972
SPT,36990_SPT,space,NA,-56.000533,-170.004417,1035.7,NF,yes,WMGR,yes,no,0.152924311,2.508,2.37,,,,,,,0,33.95,34.565,175.4,,,71.48,,,,0.411278047,0.494080984
SPT,36989_SPT,space,NA,-56.000533,-170.004417,2084.1,NF,yes,WMGR,yes,no,0.24815534,1.851,2.16,,,,,,,0,31.04,34.738,191.7,,,90.94,,,,0.460405796,0.555505264
SPT,36988_SPT,space,NA,-56.000533,-170.004417,5193.1,NF,yes,WMGR,yes,no,0.345589874,0.989,2.25,,,,,,,0,32.15,34.703,210.3,,,123.23,,,,0.299462198,0.486472749
SPT,34386_SPT,space,NA,-55.50098,-169.9888,5.7,NF,yes,WMGR,yes,no,0.20294166,4.234,1.67,,0.613,0.36,,,,0.25,23.45,33.917,312.3,,,6.47,,,,0.586928081,0.603861073
SPT,36999_SPT,space,NA,-55.5058,-170.002633,39.4,NF,yes,WMGR,yes,no,0.103961879,4.253,1.67,,,0.4,,,,0.25,23.39,33.921,311.5,,,6.42,,,,0.792688075,0.801973826
SPT,36998_SPT,space,NA,-55.5058,-170.002633,64.6,NF,yes,WMGR,yes,no,0.099687461,4.248,1.67,,,0.41,,,,0.25,23.4,33.923,311.1,,,6.45,,,,0.787654387,0.7986761
SPT,34517_SPT,space,NA,-55.50098,-169.9888,134.9,NF,yes,WMGR,yes,no,0.104922619,4.163,1.68,,0.546,0.42,,,,0.24,23.6,33.923,311,,,6.89,,,,0.769600901,0.782941964
SPT,36997_SPT,space,NA,-55.5058,-170.002633,464.1,NF,yes,WMGR,yes,no,0.210958317,3.271,2.17,,,,,,,0,31.43,34.221,229.9,,,33.88,,,,0.450353577,0.465989578
SPT,36996_SPT,space,NA,-55.5058,-170.002633,1066,NF,yes,WMGR,yes,no,0.163488807,2.506,2.37,,,,,,,0,33.94,34.568,175.7,,,71.99,,,,0.451572004,0.500619387
SPT,36995_SPT,space,NA,-55.5058,-170.002633,1936.3,NF,yes,WMGR,yes,no,0.273041282,1.938,2.16,,,,,,,0,31.1,34.736,191,,,88.53,,,,0.432481939,0.511478924
SPT,36994_SPT,space,NA,-55.5058,-170.002633,4749.4,NF,yes,WMGR,yes,no,0.393802146,0.934,2.25,,,,,,,0,32.23,34.703,210,,,123.54,,,,0.311594066,0.486602049
SPT,34387_SPT,space,NA,-54.9999,-169.9909,11.8,NF,yes,WMGR,yes,no,0.102368495,4.496,1.63,,0.629,0.59,,,,0.22,23.02,33.939,308.2,,,6.3,,,,0.739994042,0.754983764
SPT,37004_SPT,space,NA,-54.99755,-169.99665,75.2,NF,yes,WMGR,yes,no,0.106672656,4.523,1.63,,,0.53,,,,0.23,22.98,33.957,307,,,6.32,,,,0.627186132,0.644050624
SPT,34518_SPT,space,NA,-54.9999,-169.9909,199.6,NF,yes,WMGR,yes,no,0.097643712,4.293,1.74,,,0.31,,,,0.01,25.08,34.073,288.9,,,12.19,,,,0.494469234,0.582480402
SPT,37003_SPT,space,NA,-54.99755,-169.99665,502.3,NF,yes,WMGR,yes,no,0.236188452,3.272,2.06,,,,,,,0,29.89,34.156,249.8,,,27.07,,,,0.468311837,0.537585911
SPT,37002_SPT,space,NA,-54.99755,-169.99665,999.9,NF,yes,WMGR,yes,no,0.131071483,2.66,2.39,,,,,,,0.01,34.31,34.491,178.9,,,65.3,,,,0.454929944,0.497863103
SPT,37001_SPT,space,NA,-54.99755,-169.99665,2001,NF,yes,WMGR,yes,no,0.243664041,1.998,2.18,,,,,,,0,31.21,34.729,188.6,,,87.5,,,,0.418989572,0.496956671
SPT,37000_SPT,space,NA,-54.99755,-169.99665,4917.2,NF,yes,WMGR,yes,no,0.333042425,0.96,2.25,,,,,,,0,32.19,34.703,209.5,,,123.38,,,,0.415924405,0.57034387
SPT,34388_SPT,space,NA,-54.4981,-170.00265,8.8,NF,yes,WMGR,yes,no,0.117090267,6.061,1.41,,0.473,0.46,,,,0.25,19.83,34.127,297.4,,,4.95,,,,0.680980007,0.703994637
SPT,37011_SPT,space,NA,-54.498483,-170.002917,36.3,NF,yes,WMGR,yes,no,0.103629229,6.055,1.42,,,0.52,,,,0.24,19.85,34.127,297.3,,,4.93,,,,0.739959102,0.756393882
SPT,37010_SPT,space,NA,-54.498483,-170.002917,60.3,NF,yes,WMGR,yes,no,0.114788619,6.06,1.42,,,0.52,,,,0.24,19.84,34.127,297.1,,,4.92,,,,0.689276346,0.71249013
SPT,34519_SPT,space,NA,-54.4981,-170.00265,116.8,NF,yes,WMGR,yes,no,0.109651168,5.997,1.43,,0.476,,,,,0.24,20.02,34.121,296.6,,,4.93,,,,0.680725914,0.702890508
SPT,37009_SPT,space,NA,-54.498483,-170.002917,535.3,NF,yes,WMGR,yes,no,0.138181169,4.322,2,,,,,,,0,29.27,34.238,230,,,24.64,,,,0.499754748,0.59948842
SPT,37008_SPT,space,NA,-54.498483,-170.002917,1036.3,NF,yes,WMGR,yes,no,0.13466932,2.806,2.36,,,,,,,0,34.05,34.471,181.1,,,62.08,,,,0.492379133,0.572398725
SPT,37007_SPT,space,NA,-54.498483,-170.002917,2084.4,NF,yes,WMGR,yes,no,0.269274499,1.985,2.16,,,,,,,0,31.13,34.732,189.1,,,87.47,,,,0.460734535,0.549185431
SPT,37006_SPT,space,NA,-54.498483,-170.002917,4902,NF,yes,WMGR,yes,no,0.397133354,0.95,2.24,,,,,,,0,32.14,34.703,209.9,,,123.15,,,,0.258644627,0.416911982
SPT,34389_SPT,space,NA,-53.99102,-169.94858,6.2,NF,yes,WMGR,yes,no,0.113659332,6.846,1.32,,0.438,0.8,,,,0.26,18.35,34.174,292.7,,,4.2,,,,0.684306231,0.710773967
SPT,34660_SPT,space,NA,-53.992383,-169.957917,65,NF,yes,WMGR,yes,no,0.110165255,6.851,1.32,,,0.26,,,,0.26,18.36,34.174,292.1,,,4.21,,,,0.681069545,0.711760627
SPT,34659_SPT,space,NA,-53.992383,-169.957917,185,NF,yes,WMGR,yes,no,0.092744932,6.071,1.5,,,0.11,,,,0.05,21.75,34.198,282.6,,,7.6,,,,0.561589219,0.617639966
SPT,34520_SPT,space,NA,-53.99102,-169.94858,234.9,NF,yes,WMGR,yes,no,0.128125732,5.619,1.55,,0.38,0.04,,,,0.01,22.59,34.192,280.1,,,8.78,,,,0.422516943,0.534725557
SPT,34658_SPT,space,NA,-53.992383,-169.957917,465,NF,yes,WMGR,yes,no,0.185206352,4.623,1.82,,,,,,,0.01,26.73,34.18,255.7,,,16.6,,,,0.412476386,0.540644474
SPT,34657_SPT,space,NA,-53.992383,-169.957917,1065,NF,yes,WMGR,yes,no,0.158125891,2.903,2.35,,,,,,,0,34.09,34.443,183.4,,,59.41,,,,0.445441367,0.52572319
SPT,34656_SPT,space,NA,-53.992383,-169.957917,1935,NF,yes,WMGR,yes,no,0.255718749,2.174,2.22,,,,,,,0,32.27,34.712,183.8,,,79.02,,,,0.409093088,0.503840495
SPT,34655_SPT,space,NA,-53.992383,-169.957917,5200,NF,yes,WMGR,yes,no,0.32904306,0.997,2.23,,,,,,,0,32.22,34.703,210.2,,,122.27,,,,0.246233201,0.387162743
SPT,34390_SPT,space,NA,-53.502,-169.98822,9.2,NF,yes,WMGR,yes,no,0.106174801,7.033,1.31,,0.172,0.57,,,,0.27,18.03,34.184,291.1,,,3.94,,,,0.691491365,0.7160909
SPT,34666_SPT,space,NA,-53.5009,-169.9911,48.7,NF,yes,WMGR,yes,no,0.101176783,7.036,1.31,,,,,,,0.27,18.04,34.184,290.9,,,3.9,,,,0.694160685,0.720638339
SPT,34665_SPT,space,NA,-53.5009,-169.9911,99.6,NF,yes,WMGR,yes,no,0.101572949,7.041,1.31,,,0.45,,,,0.27,18.02,34.185,290,,,3.9,,,,0.665749741,0.699508466
SPT,34521_SPT,space,NA,-53.502,-169.98822,200.1,NF,yes,WMGR,yes,no,0.101671227,6.732,1.41,,,0.05,,,,0.01,20.14,34.309,275.4,,,6.46,,,,0.441048623,0.543207341
SPT,34664_SPT,space,NA,-53.5009,-169.9911,498.6,NF,yes,WMGR,yes,no,0.149058779,5.036,1.82,,,,,,,0,26.48,34.216,245.8,,,16.43,,,,0.446831928,0.560940954
SPT,34663_SPT,space,NA,-53.5009,-169.9911,1000,NF,yes,WMGR,yes,no,0.125436372,3.182,2.32,,,,,,,0,33.47,34.391,190.6,,,51.59,,,,0.458207432,0.544609473
SPT,34662_SPT,space,NA,-53.5009,-169.9911,2000,NF,yes,WMGR,yes,no,0.15698176,2.219,2.22,,,,,,,0,31.99,34.701,181.7,,,82.19,,,,0.402671196,0.507891013
SPT,34661_SPT,space,NA,-53.5009,-169.9911,5323.9,NF,yes,WMGR,yes,no,0.267539367,0.985,2.25,,,,,,,0,32.23,34.702,210.7,,,122.79,,,,0.294636416,0.504194761
SPT,34391_SPT,space,NA,-53.00358,-170.01398,12.3,NF,yes,WMGR,yes,no,0.107982513,7.114,1.29,,0.198,0.92,,,,0.28,17.91,34.18,290.9,,,3.87,,,,0.658506586,0.681631676
SPT,37017_SPT,space,NA,-53.003483,-170.014317,35.9,NF,yes,WMGR,yes,no,0.103267811,7.102,1.29,,,0.43,,,,0.28,17.9,34.18,290.7,,,3.87,,,,0.66799659,0.693973895
SPT,37016_SPT,space,NA,-53.003483,-170.014317,61,NF,yes,WMGR,yes,no,0.103261489,7.103,1.29,,,0.39,,,,0.28,17.9,34.181,290.4,,,3.9,,,,0.636577879,0.665328059
SPT,34522_SPT,space,NA,-53.00358,-170.01398,165.6,NF,yes,WMGR,yes,no,0.108648422,7.009,1.32,,0.167,0.18,,,,0.23,18.61,34.211,285.8,,,4.38,,,,0.655944028,0.687319341
SPT,37015_SPT,space,NA,-53.003483,-170.014317,535.8,NF,yes,WMGR,yes,no,0.171177036,4.793,1.84,,,,,,,0.01,27.23,34.204,245.1,,,17.65,,,,0.525587052,0.599669681
SPT,37014_SPT,space,NA,-53.003483,-170.014317,1136.6,NF,yes,WMGR,yes,no,0.141761315,2.924,2.34,,,,,,,0,34.25,34.447,182.2,,,59.74,,,,0.528087537,0.60004593
SPT,37013_SPT,space,NA,-53.003483,-170.014317,2086.2,NF,yes,WMGR,yes,no,0.184279202,2.175,2.18,,,,,,,0.01,31.77,34.714,183.4,,,83.12,,,,0.437691275,0.519056812
SPT,37012_SPT,space,NA,-53.003483,-170.014317,5313.8,NF,yes,WMGR,yes,no,0.284419265,0.992,2.23,,,,,,,0.01,32.47,34.702,210.1,,,123.51,,,,0.443975565,0.598948389
SPT,37023_SPT,space,NA,-52.503917,-169.996817,41.1,NF,yes,WMGR,yes,no,0.103544555,7.338,1.25,,,0.25,,,,0.26,17.37,34.213,288,,,3.6,,,,0.699315746,0.728188825
SPT,37022_SPT,space,NA,-52.503917,-169.996817,65,NF,yes,WMGR,yes,no,0.109493805,7.049,1.29,,,0.17,,,,0.25,18.03,34.187,290.4,,,3.94,,,,0.687086036,0.716895837
SPT,34523_SPT,space,NA,-52.503917,-169.996817,184.6,NF,yes,WMGR,yes,no,0.118886207,7.024,1.37,,0.049,0.02,,,,0.01,19.81,34.342,271.8,,,6.17,,,,0.489220375,0.596080207
SPT,37021_SPT,space,NA,-52.503917,-169.996817,466,NF,yes,WMGR,yes,no,0.184323926,5.317,1.73,,,,,,,0.01,25.48,34.221,254.3,,,14.07,,,,0.466341698,0.554090995
SPT,37020_SPT,space,NA,-52.503917,-169.996817,1067.2,NF,yes,WMGR,yes,no,0.169889854,3.149,2.32,,,,,,,0,33.73,34.401,189,,,52.61,,,,0.435969881,0.500764454
SPT,37019_SPT,space,NA,-52.503917,-169.996817,1935.4,NF,yes,WMGR,yes,no,0.191557808,2.267,2.23,,,,,,,0,32.47,34.689,179,,,81.86,,,,0.566420253,0.631500613
SPT,37018_SPT,space,NA,-52.503917,-169.996817,5245.1,NF,yes,WMGR,yes,no,0.292944834,0.981,2.24,,,,,,,0,32.44,34.702,209.6,,,123.19,,,,0.317929596,0.460166105
SPT,34393_SPT,space,NA,-52.0028,-170.0688,5.2,NF,yes,WMGR,yes,no,0.118562772,8.046,1.13,,0.189,0.34,,,,0.27,15.12,34.274,283.8,,,2.77,,,,0.557523706,0.644736195
SPT,37029_SPT,space,NA,-52.002417,-170.076017,49.2,NF,yes,WMGR,yes,no,0.106391259,8.048,1.13,,,0.3,,,,0.28,15.19,34.278,283.8,,,2.77,,,,0.673028611,0.712097872
SPT,37028_SPT,space,NA,-52.002417,-170.076017,99.7,NF,yes,WMGR,yes,no,0.114766096,7.993,1.14,,,0.25,,,,0.28,15.39,34.278,283.7,,,2.85,,,,0.632188994,0.668526156
SPT,34524_SPT,space,NA,-52.0028,-170.0688,199.7,NF,yes,WMGR,yes,no,0.109018384,7.597,1.31,,0.049,0.03,,,,0.01,18.81,34.397,264.7,,,5.23,,,,0.69520935,0.732133834
SPT,37027_SPT,space,NA,-52.002417,-170.076017,498.8,NF,yes,WMGR,yes,no,0.185393379,5.968,1.58,,,,,,,0,23.03,34.246,265,,,9.8,,,,0.483196058,0.581954409
SPT,37026_SPT,space,NA,-52.002417,-170.076017,1001.8,NF,yes,WMGR,yes,no,0.140437574,3.737,2.2,,,,,,,0,32.08,34.335,202.3,,,40.19,,,,0.453843034,0.529444809
SPT,37025_SPT,space,NA,-52.002417,-170.076017,1999.7,NF,yes,WMGR,yes,no,0.308736424,2.321,2.25,,,,,,,-0.01,32.42,34.676,177.8,,,80.73,,,,0.334148901,0.38727367
SPT,37024_SPT,space,NA,-52.002417,-170.076017,4999.6,NF,yes,WMGR,yes,no,0.379799358,0.989,2.23,,,,,,,0,32.18,34.705,209,,,121.67,,,,0.271897754,0.394762829
SPT,34394_SPT,space,NA,-51.49278,-170.01193,22.7,NF,yes,WMGR,yes,no,0.102540404,8.522,1.04,,0.206,0.19,,,,0.25,13.78,34.341,280.8,,,2.53,,,,0.69441393,0.722613695
SPT,37035_SPT,space,NA,-51.491767,-170.01745,34.5,NF,yes,WMGR,yes,no,0.099746321,8.528,1.03,,,0.18,,,,0.25,13.76,34.341,280.6,,,2.54,,,,0.700870017,0.742036315
SPT,37034_SPT,space,NA,-51.491767,-170.01745,62.4,NF,yes,WMGR,yes,no,0.100421479,8.559,1.03,,,0.36,,,,0.25,13.73,34.346,280.1,,,2.51,,,,0.732053445,0.766623383
SPT,34525_SPT,space,NA,-51.49278,-170.01193,114.5,NF,yes,WMGR,yes,no,0.101889377,8.329,1.1,,,0.24,,,,0.26,14.94,34.318,281.3,,,2.84,,,,0.683975361,0.722132877
SPT,37033_SPT,space,NA,-51.491767,-170.01745,535.9,NF,yes,WMGR,yes,no,0.119803352,6.118,1.58,,,,,,,0,23.14,34.269,259.3,,,10.37,,,,0.483987519,0.599501157
SPT,37032_SPT,space,NA,-51.491767,-170.01745,1035.8,NF,yes,WMGR,yes,no,0.144231861,3.768,2.21,,,,,,,0,32.22,34.341,200.7,,,41.28,,,,0.567614753,0.630004697
SPT,37031_SPT,space,NA,-51.491767,-170.01745,2086.4,NF,yes,WMGR,yes,no,0.225696927,2.297,2.25,,,,,,,0,32.54,34.682,178.3,,,82.09,,,,0.473760988,0.56015141
SPT,37030_SPT,space,NA,-51.491767,-170.01745,4805.6,NF,yes,WMGR,yes,no,0.258055739,0.962,2.24,,,,,,,0,32.31,34.704,209,,,122.44,,,,0.350082123,0.532911762
SPT,34395_SPT,space,NA,-51.00052,-170.01567,10.7,NF,yes,WMGR,yes,no,0.117862792,7.921,1.14,,0.108,0.91,,,,0.26,15.47,34.271,284.9,,,2.79,,,,0.657972545,0.692994963
SPT,37041_SPT,space,NA,-51.002167,-170.01015,39.4,NF,yes,WMGR,yes,no,0.106920003,7.939,1.14,,,0.42,,,,0.26,15.5,34.274,284.4,,,2.74,,,,0.648305603,0.683571688
SPT,37040_SPT,space,NA,-51.002167,-170.01015,62.8,NF,yes,WMGR,yes,no,0.11507807,7.944,1.14,,,0.5,,,,0.26,15.5,34.275,284.1,,,2.74,,,,0.643999791,0.675674561
SPT,34526_SPT,space,NA,-51.00052,-170.01567,133,NF,yes,WMGR,yes,no,0.099507561,7.564,1.26,,0.085,0.18,,,,0.11,17.93,34.307,276,,,4.02,,,,0.639904921,0.684126832
SPT,37039_SPT,space,NA,-51.002167,-170.01015,464.8,NF,yes,WMGR,yes,no,0.150188724,6.266,1.52,,,,,,,0,22.17,34.276,264.9,,,8.82,,,,0.549002348,0.644498296
SPT,37038_SPT,space,NA,-51.002167,-170.01015,964.7,NF,yes,WMGR,yes,no,0.142230036,3.897,2.18,,,,,,,0,31.78,34.321,205.3,,,37.14,,,,0.556807316,0.607842569
SPT,37037_SPT,space,NA,-51.002167,-170.01015,1932.4,NF,yes,WMGR,yes,no,0.197964724,2.36,2.28,,,,,,,0,32.77,34.663,176.1,,,79.98,,,,0.429261978,0.492360767
SPT,37036_SPT,space,NA,-51.002167,-170.01015,5320.8,NF,yes,WMGR,yes,no,0.211700932,1.025,2.25,,,,,,,0,32.23,34.704,209.3,,,122.02,,,,0.316713456,0.375724683
SPT,34396_SPT,space,NA,-50.50313,-170.01602,6.3,NF,yes,WMGR,yes,no,0.121141863,9.398,0.96,,0.281,0.81,,,,0.29,12.18,34.332,276,,,1.72,,,,0.613666911,0.643739572
SPT,37047_SPT,space,NA,-50.498133,-170.000117,48.9,NF,yes,WMGR,yes,no,0.107964453,9.413,0.96,,,0.32,,,,0.29,12.17,34.333,275.7,,,1.73,,,,0.658923527,0.700891633
SPT,37046_SPT,space,NA,-50.498133,-170.000117,98.3,NF,yes,WMGR,yes,no,0.106488869,8.447,1.13,,,0.06,,,,0.2,15.32,34.32,275.5,,,2.85,,,,0.684508331,0.718573064
SPT,34527_SPT,space,NA,-50.50313,-170.01602,199.6,NF,yes,WMGR,yes,no,0.102296358,7.415,1.33,,0.081,0.06,,,,0.01,18.96,34.364,267.5,,,5.26,,,,0.549026619,0.636953234
SPT,37045_SPT,space,NA,-50.498133,-170.000117,502.9,NF,yes,WMGR,yes,no,0.152521395,5.723,1.61,,,,,,,0,23.48,34.231,262.2,,,10.77,,,,0.477993074,0.568000786
SPT,37044_SPT,space,NA,-50.498133,-170.000117,997,NF,yes,WMGR,yes,no,0.147577151,3.685,2.22,,,,,,,0,32.2,34.354,197.6,,,42.96,,,,0.565692878,0.630322243
SPT,37043_SPT,space,NA,-50.498133,-170.000117,1998.8,NF,yes,WMGR,yes,no,0.20903163,2.295,2.24,,,,,,,0,32.26,34.685,178.6,,,81.15,,,,0.624915064,0.666679534
SPT,37042_SPT,space,NA,-50.498133,-170.000117,5140.7,NF,yes,WMGR,yes,no,0.232424162,0.981,2.25,,,,,,,0,32.17,34.704,209.4,,,122.68,,,,0.417052461,0.541942019
SPT,34397_SPT,space,NA,-50.00988,-169.98953,12.1,NF,yes,WMGR,yes,no,0.101815784,10.398,0.78,,0.19,0.5,,,,0.31,9.54,34.456,269.4,,,1.39,,,,0.696996544,0.732470104
SPT,37053_SPT,space,NA,-50.00695,-169.99245,36.6,NF,yes,WMGR,yes,no,0.098972369,10.396,0.79,,,0.77,,,,0.31,9.55,34.455,269.5,,,1.42,,,,0.689079839,0.727482491
SPT,37052_SPT,space,NA,-50.00695,-169.99245,85.8,NF,yes,WMGR,yes,no,0.102858832,9.012,1.08,,,0.44,,,,0.27,14.64,34.31,277.2,,,2.53,,,,0.667848435,0.700925397
SPT,34528_SPT,space,NA,-50.00988,-169.98953,115.9,NF,yes,WMGR,yes,no,0.093281335,10.307,0.91,,,0.01,,,,0.01,12.48,34.731,245,,,2.81,,,,0.579470765,0.670131043
SPT,37051_SPT,space,NA,-50.00695,-169.99245,536.7,NF,yes,WMGR,yes,no,0.131550077,6.762,1.56,,,,,,,0,22.87,34.359,240.6,,,10.18,,,,0.533197241,0.634525146
SPT,37050_SPT,space,NA,-50.00695,-169.99245,1036.1,NF,yes,WMGR,yes,no,0.12706699,4.029,2.15,,,,,,,0,31.59,34.327,203.5,,,37.03,,,,0.643642061,0.70006273
SPT,37049_SPT,space,NA,-50.00695,-169.99245,2085.3,NF,yes,WMGR,yes,no,0.186574489,2.321,2.23,,,,,,,0,32.49,34.68,177.7,,,80.63,,,,0.510136463,0.590303925
SPT,37048_SPT,space,NA,-50.00695,-169.99245,5476.3,NF,yes,WMGR,yes,no,0.337998154,1.033,2.23,,,,,,,0,32.34,34.703,209.9,,,122.44,,,,0.220001172,0.304272146
SPT,34398_SPT,space,NA,-49.4931,-170.01575,14.5,NF,yes,WMGR,yes,no,0.105322717,9.087,1.06,,0.146,0.74,,,,0.29,14.11,34.292,278.1,,,2.1,,,,0.703331129,0.729192736
SPT,37059_SPT,space,NA,-49.4991,-170.0165,19.2,NF,yes,WMGR,yes,no,0.105100194,9.058,1.06,,,0.83,,,,0.29,14.18,34.288,278,,,2.11,,,,0.68926518,0.71471566
SPT,37058_SPT,space,NA,-49.4991,-170.0165,63.2,NF,yes,WMGR,yes,no,0.10049139,9.017,1.07,,,0.79,,,,0.29,14.3,34.284,278.6,,,2.15,,,,0.728956239,0.751579345
SPT,34529_SPT,space,NA,-49.4931,-170.01575,90.8,NF,yes,WMGR,yes,no,0.097214213,9.212,1.07,,0.123,0.22,,,,0.14,14.7,34.419,265.6,,,2.53,,,,0.71127798,0.745928222
SPT,37057_SPT,space,NA,-49.4991,-170.0165,464.5,NF,yes,WMGR,yes,no,0.094804299,7.247,1.4,,,,,,,0.01,20.14,34.395,257.2,,,6.87,,,,0.527230456,0.616452609
SPT,37056_SPT,space,NA,-49.4991,-170.0165,965.3,NF,yes,WMGR,yes,no,0.126986907,4.907,2.01,,,,,,,0,29.53,34.33,209.2,,,27.44,,,,0.507750652,0.577010914
SPT,37055_SPT,space,NA,-49.4991,-170.0165,1964.7,NF,yes,WMGR,yes,no,0.207708997,2.465,2.32,,,,,,,0,33.56,34.629,171.5,,,79.99,,,,0.570232559,0.654295735
SPT,37054_SPT,space,NA,-49.4991,-170.0165,5307.4,NF,yes,WMGR,yes,no,0.236605149,1.023,2.24,,,,,,,0,32.31,34.704,209.1,,,121.85,,,,0.353911711,0.553545118
SPT,34399_SPT,space,NA,-48.99862,-170.00487,8.4,NF,yes,WMGR,yes,no,0.112827885,10.318,0.82,,0.119,0.2,,,,0.31,10.01,34.501,269.9,,,1.42,,,,0.626389034,0.655086574
SPT,37065_SPT,space,NA,-48.9954,-170.0036,50.4,NF,yes,WMGR,yes,no,0.099122488,10.315,0.83,,,,,,,0.31,10.14,34.501,269.5,,,1.45,,,,0.71420639,0.752101908
SPT,37064_SPT,space,NA,-48.9954,-170.0036,76.6,NF,yes,WMGR,yes,no,0.102834904,10.264,0.85,,,0.17,,,,0.32,10.49,34.499,269.4,,,1.51,,,,0.688828257,0.722388532
SPT,34530_SPT,space,NA,-48.99862,-170.00487,150.1,NF,yes,WMGR,yes,no,0.120371505,9.536,1.06,,0.083,0.01,,,,0.02,14.55,34.662,245.3,,,3.51,,,,0.528545292,0.625952381
SPT,37063_SPT,space,NA,-48.9954,-170.0036,400.8,NF,yes,WMGR,yes,no,0.117376331,7.268,1.42,,,,,,,0.01,20.33,34.393,255.4,,,6.91,,,,0.560392531,0.643038094
SPT,37062_SPT,space,NA,-48.9954,-170.0036,1000,NF,yes,WMGR,yes,no,0.113325111,5.001,2.02,,,,,,,0,29.42,34.331,208.4,,,26.87,,,,0.586783055,0.657179886
SPT,37061_SPT,space,NA,-48.9954,-170.0036,1999.2,NF,yes,WMGR,yes,no,0.171135326,2.487,2.36,,,,,,,0,33.89,34.622,169.2,,,82.94,,,,0.537097724,0.628587274
